,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
0,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,0,55.41824284724812,37.78331290958496,31.821524883549884
1,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,1,35.59592945814907,23.259630241355428,34.65648854961832
2,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,2,49.31802440193937,33.85689168309447,31.34986225895316
3,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,3,44.223187170334064,28.612605892695402,35.29953917050692
4,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,4,28.327295007725503,18.69465608183707,34.00479616306954
5,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,5,52.94554851084234,35.32420480579679,33.28201180395176
6,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,6,39.78048910437423,26.71053332622942,32.8551912568306
7,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,7,31.696680696893814,20.229900367627472,36.17659665666523
8,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,8,38.23165858596622,24.90356438808674,34.86140724946695
9,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,9,35.18834247962065,24.34652885076456,30.810810810810807
10,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,10,27.933294261814694,20.515211252597368,26.556420233463037
11,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,11,68.48819862539294,46.098087271564815,32.69192620511804
12,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,12,30.460333528690928,22.797698332356546,25.156110615521854
13,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,13,47.75560765091374,32.04992274495178,32.88762446657184
14,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,14,72.07496403644308,48.05450476850125,33.327049952874646
15,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,15,37.48441579199744,25.256806436144707,32.620514679231604
16,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,16,32.185785071127924,21.7923171186531,32.29210637399746
17,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,17,36.79151792849912,25.351910064468004,31.093057607090103
18,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,18,24.115562896265118,17.00996323725292,29.46478873239436
19,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,19,64.58894986413767,43.978634983217006,31.909970551114853
20,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,20,38.014278864084396,25.514944855879374,32.880629020729096
21,MORE_Center_25,MORE,Center,25,3b3a9f4e3aa9f2f4d39a194653571dfc,21,42.103734881986256,28.35446747296073,32.65569538560827
