,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
0,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,0,55.41824284724812,23.938941872236136,56.80313802402549
1,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,1,35.59592945814907,15.882305929990942,55.38167938931298
2,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,2,49.31802440193937,20.800522137567267,57.823691460055095
3,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,3,44.223187170334064,16.289892908519366,63.164362519201234
4,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,4,28.327295007725503,12.594437636528317,55.539568345323744
5,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,5,52.94554851084234,20.77334967233204,60.76469078778547
6,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,6,39.78048910437423,16.466513932548352,58.60655737704917
7,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,7,31.696680696893814,13.178645639085726,58.422631804543514
8,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,8,38.23165858596622,13.803612339495977,63.89481165600569
9,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,9,35.18834247962065,13.817198572113591,60.73359073359074
10,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,10,27.933294261814694,12.54009270605786,55.10700389105059
11,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,11,68.48819862539294,26.38446374340668,61.47589763935727
12,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,12,30.460333528690928,13.61340508284938,55.30776092774309
13,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,13,47.75560765091374,18.613138686131386,61.02418207681366
14,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,14,72.07496403644308,27.4577761201982,61.90386427898209
15,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,15,37.48441579199744,14.89051094890511,60.27546212395796
16,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,16,32.185785071127924,12.17326442538228,62.17813423385395
17,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,17,36.79151792849912,15.787202301667643,57.09010339734122
18,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,18,24.115562896265118,10.502157813415739,56.45070422535211
19,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,19,64.58894986413767,25.664393414673132,60.26503996634413
20,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,20,38.014278864084396,17.1865842612819,54.789135096497496
21,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,21,42.103734881986256,16.466513932548352,60.89060987415296
22,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,22,75.03676274708296,29.91688422398636,60.1303639326453
23,MORE_Center_50,MORE,Center,50,3b3a9f4e3aa9f2f4d39a194653571dfc,23,46.994778624327346,19.944589482657573,57.55998843596415
24,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,0,42.11732111460387,18.20555170760296,56.774193548387096
25,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,1,44.549256753156804,14.985614577228409,66.3616956389143
26,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,2,49.141403377910386,19.387553945335394,60.547414984794024
27,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,3,50.89402738558261,17.21375672651713,66.17725573945543
28,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,4,41.70973413607545,12.499334008205018,70.03257328990229
29,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,5,38.734349192817945,13.300921732644253,65.66117151876534
30,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,6,46.69588150673984,13.232990569556183,71.66133255746291
31,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,7,56.79045234162715,15.97740955831424,71.86602870813397
32,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,8,76.09648889125685,26.66977462837658,64.95268702017496
33,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,9,56.60024508498055,16.384996536842667,71.05136821891502
34,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,10,52.70099632372529,16.0317544887847,69.57978860531064
35,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,11,62.68687729767169,17.920240822633065,71.41309059384481
36,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,12,43.2993233523363,13.409611593585167,69.03043614684657
37,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,13,60.81197719644094,17.974585753103522,70.44235924932977
38,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,14,50.03809473067292,18.65389738398423,62.72060819983709
39,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,15,63.50205125472854,26.167084021524854,58.793324775353014
40,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,16,61.246736640204595,16.996377004635303,72.24933451641526
41,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,17,47.38877937023816,16.412169002077896,65.36697247706422
42,MORE_Center_50,MORE,Center,50,a691eee4545ce2fade94aad0562ac2e,18,49.48105919335074,16.0317544887847,67.60021965952772
