,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
121,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,2,61.27390910543982,36.80510416111674,39.933481152993345
122,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,3,30.96302413554265,16.303479141136982,47.34532689776218
123,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,4,45.8942937823006,20.09403804145133,56.216696269982236
124,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,5,44.861740103361925,18.898449571101285,57.874015748031496
125,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,6,40.35111087431403,38.25883105120145,5.185185185185196
126,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,7,33.096062656508074,14.17044062017156,57.183908045977006
127,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,8,47.13064095050349,22.756939634503702,51.71519169789565
128,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,9,57.714316159624914,37.95993393361394,34.227871939736346
129,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,10,49.48105919335074,26.47956737172998,46.48544755628775
130,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,11,35.01172145559167,33.3134423783899,4.850601474582845
131,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,12,55.77148489530609,45.9893974106239,17.53958587088916
132,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,13,39.76690287175662,16.928445841547234,57.43081653570208
133,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,14,38.76152165805317,18.382172731631947,52.57623554153522
134,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,15,76.43614470669722,60.499493846235815,20.849626733025246
135,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,16,53.84223986360488,51.69561511002185,3.986878627302544
136,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,17,32.24013000159838,30.052746550162503,6.78466076696165
137,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,18,54.71175875113219,42.15807981245671,22.945120437049912
138,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,19,83.48739943523896,65.87964196281102,21.09031733116354
139,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,20,41.030422505194736,39.875592732697534,2.814569536423838
140,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,21,41.288560924929406,26.139911556289626,36.689700559394545
141,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,22,51.61409771431616,32.56619958442112,36.90444853908924
142,IRE_Random_15,IRE,Random,15,1e678fabd0622a1119fb4103277a6b93,23,42.55208055836752,10.393467952474825,75.57471264367817
143,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,0,38.082210027172465,28.05557035537322,26.328933285765256
144,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,1,28.123501518461293,21.167350418242847,24.734299516908212
145,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,2,22.267835260269592,18.35500026639672,17.571690054911528
146,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,3,37.008897650380945,33.340614843625126,9.91189427312775
147,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,4,24.930736853321967,12.186850657999894,51.11716621253406
148,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,5,45.29649954712558,31.710266929511427,29.99400119976005
149,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,6,45.22856838403751,35.51441206244339,21.47792129768699
150,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,7,41.519526879428845,25.36549629708562,38.90706806282722
151,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,8,34.16937503329959,23.055836752091214,32.52485089463221
152,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,9,30.446747296073312,30.446747296073312,-0.0
153,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,10,28.626192125313015,23.46342373061964,18.035121025154247
154,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,11,29.65874580425169,15.963823325696627,46.17498854786991
155,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,12,34.12861633544675,26.302946347700995,22.929936305732493
156,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,13,53.08141083701849,29.49571101284032,44.43306885078066
157,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,14,37.57951942032074,33.340614843625126,11.279826464208249
158,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,15,34.087857637593906,16.643134956577335,51.175767237943404
159,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,16,47.646917789972825,40.446214502637325,15.112631879098945
160,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,17,34.318823592093345,23.36832010229634,31.908155186064917
161,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,18,25.460599925408918,21.588523629388884,15.20811099252935
162,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,19,52.646651393254835,32.00916404709894,39.199999999999996
163,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,20,53.529756513399754,48.82892002770526,8.781725888324871
164,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,21,25.36549629708562,21.534178698918428,15.104445634708094
165,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,22,27.3626724918749,18.259896638073418,33.26713008937438
166,IRE_Random_15,IRE,Random,15,4231883e92a3c1a21c62d11641ffbd35,23,36.73717299802866,32.41675102562736,11.760355029585796
167,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,0,46.96760615909212,39.86200650007992,15.128724327451543
168,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,1,23.259630241355428,15.311684160051149,34.17056074766355
169,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,2,41.20704352922372,18.219137940220577,55.786350148367944
170,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,3,30.229367574191485,14.455751505141457,52.17977528089888
171,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,4,48.0001598380308,39.20986733443444,18.313048400792525
172,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,5,40.935318876871435,15.44754648622729,62.263524726186525
173,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,6,74.66993446640737,49.616921519526876,33.551673944687046
174,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,7,42.905322606425486,24.55032234002877,42.78024065864471
175,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,8,42.742287815014116,21.615696094624113,49.42784488239034
176,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,9,31.12605892695402,19.985348180510417,35.79223046704495
177,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,10,52.08961585593266,30.487505993926156,41.47104851330204
178,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,11,34.72641057062177,17.14582556342906,50.62597809076682
179,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,12,43.149874793542544,17.417550215781343,59.63476070528967
180,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,13,31.22116255527732,15.366029090521605,50.78328981723238
181,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,14,32.919441632479085,20.97714316159625,36.27734213784564
182,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,15,31.071713996483563,14.849752251052267,52.208132925229556
183,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,16,35.89482657573659,32.00916404709894,10.825132475397421
184,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,17,59.45335393467953,44.92967126645,24.428702010968916
185,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,18,68.24364643827587,60.662528637647185,11.108899064304193
186,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,19,48.312643188235924,15.827960999520485,67.2384701912261
187,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,20,35.51441206244339,29.61798710639885,16.602907421576127
188,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,21,42.93249507166072,36.24806862379455,15.569620253164565
189,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,22,27.48494858543343,22.933560658532688,16.559565002471576
190,IRE_Random_15,IRE,Random,15,8f2cc8ff68f3208ec935dd3bb5739fc,23,50.07885342852576,33.88406414832969,32.33857840477483
191,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,0,53.33954925675316,46.61436411103415,12.60825267447785
192,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,1,37.987106398849164,13.654163780702222,64.05579399141631
193,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,2,29.278331290958494,24.129149128882734,17.587006960556835
194,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,3,48.91043742341094,38.408279609995205,21.472222222222218
195,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,4,29.94405668922159,21.031488092066706,29.764065335753177
196,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,5,62.42873887793702,49.630507752144496,20.50054406964091
197,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,6,62.224945388672815,46.750226437210294,24.868995633187776
198,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,7,49.12781714529277,27.607224678991955,43.80530973451327
199,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,8,43.76125526133518,40.59566306143108,7.23377832971127
200,IRE_Random_15,IRE,Random,15,717e28c855c935c94d2d89cc1fd36fca,9,35.47365336459055,25.012254249027652,29.49061662198391
