,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
0,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,0,55.41824284724812,28.734881986253928,48.149056141211084
1,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,1,35.59592945814907,21.330385209654217,40.07633587786259
2,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,2,49.31802440193937,13.219404336938569,73.19559228650138
3,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,3,44.223187170334064,14.428579039906229,67.37327188940093
4,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,4,28.327295007725503,5.04049230113485,82.2062350119904
5,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,5,52.94554851084234,30.96302413554265,41.51911726969463
6,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,6,39.78048910437423,14.061750759230646,64.65163934426229
7,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,7,31.696680696893814,7.975118546539506,74.83926275182169
8,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,8,38.23165858596622,13.477542756673238,64.74769012082446
9,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,9,35.18834247962065,10.339123022004369,70.61776061776061
10,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,10,27.933294261814694,11.996643401353296,57.052529182879375
11,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,11,68.48819862539294,44.223187170334064,35.42947827811942
12,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,12,30.460333528690928,28.041984122755608,7.939339875111512
13,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,13,47.75560765091374,26.50673983696521,44.495021337126595
14,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,14,72.07496403644308,30.229367574191485,58.05843543826579
15,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,15,37.48441579199744,24.006873035324205,35.95505617977528
16,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,16,32.185785071127924,9.03484469071341,71.92908400168848
17,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,17,36.79151792849912,23.612872289413396,35.819793205317566
18,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,18,24.115562896265118,15.814374766902871,34.42253521126761
19,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,19,64.58894986413767,22.403697586445734,65.31342027766092
20,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,20,38.014278864084396,12.078160797058981,68.22730521801287
21,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,21,42.103734881986256,16.126858117107997,61.69732171668281
22,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,22,75.03676274708296,52.1303745537855,30.52688756110809
23,IRE_Random_25,IRE,Random,25,3b3a9f4e3aa9f2f4d39a194653571dfc,23,46.994778624327346,15.026373275081252,68.02544087886672
24,IRE_Random_25,IRE,Random,25,a691eee4545ce2fade94aad0562ac2e,0,42.11732111460387,16.20837551281368,61.51612903225807
25,IRE_Random_25,IRE,Random,25,a691eee4545ce2fade94aad0562ac2e,1,44.549256753156804,22.566732377857104,49.344312290332425
