,Dataset,Mask bounding box,Mask position,Mask size,Sample id,Image index,GT info,Masked info,Info loss %
49,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,1,49.54899035643881,28.897916777665298,41.67809158212229
50,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,2,39.83483403484469,23.341147637061113,41.40518417462483
51,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,3,34.94379029250359,23.73514838297192,32.07620528771384
52,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,4,30.161436411103416,22.199904097181523,26.396396396396398
53,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,5,36.16655122808887,21.683627257712185,40.04507888805409
54,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,6,41.6689754382226,25.89535936917257,37.854581023801764
55,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,7,50.73099259417124,30.052746550162503,40.760578468130696
56,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,8,33.897650380947304,20.270659065480313,40.2004008016032
57,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,9,25.283978901379935,13.626991315466993,46.104245029554
58,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,11,53.80148116575204,34.42751345303426,36.01010101010101
59,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,12,27.552879748521498,15.624167510256274,43.293885601577905
60,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,13,39.08759124087591,27.593638446374342,29.405630865484873
61,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,14,39.11476370611114,28.911503010282914,26.08544633553317
62,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,15,24.686184666204912,15.298097927433535,38.02971931755641
63,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,16,42.38904576695615,29.889711758751133,29.48717948717949
64,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,17,30.392402365602855,17.417550215781343,42.69110415735359
65,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,18,51.5597527838457,33.97916777665299,34.09749670619235
66,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,19,57.02141829612659,44.861740103361925,21.324755777936623
67,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,20,26.819223187170333,18.477276359955244,31.104356636271536
68,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,21,27.974052959667535,19.02072566465981,32.005828071879556
69,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,22,31.95481911662848,23.11018168256167,27.678571428571423
70,ORE_Random_25,ORE,Random,25,a58f8f1bd61094b3ff2c92c2a4f65876,23,26.927913048111247,18.844104640630828,30.020181634712408
71,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,0,65.67584847354681,43.652565400394266,33.53330575093091
72,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,1,34.30523735947573,23.76232084820715,30.73267326732674
73,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,2,47.94581490756034,30.215781341573873,36.979314253329555
74,ORE_Random_25,ORE,Random,25,27c00ec2b6ec279958e80128fd34c2b1,3,41.6689754382226,28.137087751078905,32.474731007499194
